frame,object_id,suspicion_score,triggered_reclassification
535,2,0.0,True
536,0,0.0009,True
536,2,0.0027,True
537,0,0.0,True
537,2,0.0002,True
538,0,0.0,True
538,2,0.0027,True
539,0,0.0,True
539,2,0.0002,True
540,0,0.0,True
540,2,0.0029,True
541,0,0.0,True
541,2,0.0004,True
542,0,0.0002,True
542,2,0.0027,True
543,0,0.0304,True
543,2,0.0029,True
544,0,0.0236,True
544,2,0.0003,True
545,0,0.0988,True
545,2,0.0027,True
546,0,0.0578,True
546,2,0.0001,True
547,0,0.0052,True
547,2,0.0043,True
548,0,0.0066,True
548,2,0.0066,True
549,0,0.0086,True
549,2,0.0027,True
550,0,0.0004,True
550,2,0.0029,True
551,0,0.0004,True
551,2,0.0027,True
552,0,0.0004,True
552,2,0.0027,True
553,0,0.0,True
553,2,0.0002,True
554,0,0.0,True
554,2,0.0008,True
555,0,0.0026,True
555,2,0.0073,True
556,0,0.0,True
556,2,0.006,True
557,0,0.0001,True
557,2,0.0001,True
558,0,0.0017,True
558,2,0.0033,True
559,0,0.0042,True
559,2,0.0041,True
560,0,0.0665,True
560,2,0.0046,True
561,0,0.0634,True
561,2,0.0047,True
562,0,0.0003,True
562,2,0.0077,True
563,0,0.0025,True
563,2,0.0,True
564,0,0.0052,True
564,2,0.0001,True
565,0,0.0022,True
565,2,0.0023,True
566,0,0.0022,True
566,2,0.0001,True
567,0,0.0049,True
567,2,0.0029,True
568,0,0.0003,True
568,2,0.0002,True
569,0,0.0014,True
569,2,0.003,True
570,0,0.0029,True
570,2,0.0009,True
571,0,0.0002,True
571,2,0.0023,True
572,2,0.0128,True
573,2,0.0218,True
579,2,0.0127,True
580,2,0.0173,True
581,2,0.0192,True
582,2,0.0042,True
583,2,0.0021,True
584,2,0.0018,True
585,2,0.002,True
586,2,0.0,True
587,2,0.0027,True
588,2,0.0027,True
589,0,0.4923,True
589,2,0.0009,True
590,0,0.0051,True
590,2,0.0008,True
591,0,0.0199,True
591,2,0.0006,True
592,0,0.0418,True
592,2,0.0,True
593,0,0.0085,True
593,2,0.0012,True
594,0,0.0834,True
594,2,0.0071,True
595,0,0.1047,True
595,2,0.0011,True
596,0,0.0008,True
596,2,0.0032,True
597,0,0.0072,True
597,2,0.0245,True
598,0,0.0071,True
598,2,0.0002,True
599,2,0.0002,True
600,0,0.0071,True
600,2,0.0002,True
601,2,0.0001,True
602,0,0.0002,True
602,2,0.0007,True
603,0,0.0007,True
603,2,0.0019,True
604,0,0.0009,True
604,2,0.004,True
605,0,0.0054,True
605,2,0.0009,True
606,0,0.0054,True
606,2,0.0026,True
607,0,0.0014,True
607,2,0.0155,True
608,0,0.0013,True
608,2,0.0197,True
609,0,0.001,True
609,2,0.0011,True
610,0,0.0021,True
610,2,0.0028,True
611,0,0.0056,True
611,2,0.0041,True
612,0,0.0001,True
612,2,0.004,True
613,0,0.0019,True
613,2,0.0046,True
614,0,0.0018,True
614,2,0.0046,True
615,0,0.0018,True
615,2,0.0019,True
616,0,0.0,True
616,2,0.0,True
617,0,0.0003,True
617,2,0.0011,True
618,0,0.0002,True
618,2,0.004,True
619,0,0.0003,True
619,2,0.0041,True
620,0,0.0001,True
620,2,0.0001,True
621,0,0.0001,True
621,2,0.0002,True
622,0,0.0003,True
622,2,0.0023,True
623,0,0.0002,True
623,2,0.0021,True
624,0,0.0,True
624,2,0.0,True
625,0,0.0029,True
625,2,0.0001,True
626,0,0.0008,True
626,2,0.0004,True
627,0,0.0001,True
627,2,0.0001,True
628,0,0.0033,True
628,2,0.002,True
629,0,0.0019,True
629,2,0.002,True
630,0,0.0019,True
630,2,0.0025,True
631,0,0.0001,True
631,2,0.0,True
632,0,0.0002,True
632,2,0.0,True
633,0,0.0007,True
633,2,0.0002,True
634,0,0.0014,True
634,2,0.0017,True
635,0,0.0002,True
635,2,0.0,True
636,0,0.0005,True
636,2,0.0001,True
637,0,0.0011,True
637,2,0.0007,True
638,0,0.0018,True
638,2,0.0013,True
639,0,0.0001,True
639,2,0.0,True
640,0,0.0002,True
640,2,0.0002,True
641,0,0.0004,True
641,2,0.0008,True
642,0,0.0004,True
642,2,0.0012,True
643,0,0.0,True
643,2,0.0001,True
644,0,0.0001,True
644,2,0.001,True
