frame,object_id,suspicion_score,appearance_drift,tracking_drift,requested_reclassification,actual_reclassification
268,1,0.0623,0.0994,0.0067,False,False
268,3,0.0748,0.1202,0.0067,False,False
269,1,0.0626,0.0999,0.0067,False,False
269,3,0.0731,0.1174,0.0067,False,False
270,1,0.0726,0.1011,0.0298,False,False
270,3,0.0721,0.1157,0.0067,False,False
271,1,0.0704,0.1013,0.024,False,False
271,3,0.0706,0.1133,0.0067,False,False
272,1,0.1686,0.1025,0.2677,False,False
272,3,0.0704,0.1128,0.0067,False,False
273,1,0.1837,0.1037,0.3036,False,False
273,3,0.0661,0.1102,0.0,False,False
274,1,0.069,0.1051,0.0149,False,False
274,3,0.0703,0.1082,0.0133,False,False
275,1,0.0694,0.1068,0.0133,False,False
275,3,0.0679,0.1087,0.0067,False,False
276,1,0.0698,0.11,0.0094,False,False
276,3,0.0686,0.1055,0.0133,False,False
277,1,0.0814,0.1117,0.0359,False,False
277,3,0.0662,0.1058,0.0067,False,False
278,1,0.0775,0.1131,0.024,False,False
278,3,0.0627,0.1045,0.0,False,False
279,1,0.0691,0.1152,0.0,False,False
279,3,0.0621,0.1035,0.0,False,False
280,1,0.0694,0.1157,0.0,False,False
280,3,0.0648,0.1035,0.0067,False,False
281,1,0.0759,0.1177,0.0133,False,False
281,3,0.0653,0.1043,0.0067,False,False
282,1,0.075,0.1205,0.0067,False,False
282,3,0.066,0.1038,0.0094,False,False
283,1,0.0749,0.1204,0.0067,False,False
283,3,0.0665,0.1009,0.0149,False,False
284,1,0.0794,0.1235,0.0133,False,False
284,3,0.063,0.1005,0.0067,False,False
285,1,0.0862,0.1276,0.024,False,False
285,3,0.0635,0.1014,0.0067,False,False
286,1,0.1919,0.1299,0.2848,False,False
286,3,0.0631,0.1007,0.0067,False,False
287,1,0.1939,0.1307,0.2888,False,False
287,3,0.0597,0.0995,0.0,False,False
288,1,0.0838,0.1334,0.0094,False,False
288,3,0.0595,0.0992,0.0,False,False
289,1,0.0844,0.1344,0.0094,False,False
289,3,0.0591,0.0985,0.0,False,False
290,1,0.084,0.1356,0.0067,False,False
290,3,0.0617,0.0984,0.0067,False,False
291,1,0.0844,0.1344,0.0094,False,False
291,3,0.0598,0.0996,0.0,False,False
292,1,0.0915,0.1384,0.0211,False,False
292,3,0.0629,0.1004,0.0067,False,False
293,1,0.0898,0.1397,0.0149,False,False
293,3,0.0598,0.0997,0.0,False,False
294,1,0.0847,0.1411,0.0,False,False
294,3,0.0631,0.1007,0.0067,False,False
